ASSEMBLER DIAGNOSTICS AND STATISTICS                         PAGE   35
   561  IFO108      CHARACTER STRING USED AS AN ARITHMETIC TERM CONTAINS NON-DECIMAL CHARACTERS
   562  IFO197      *** MNOTE ***
   562  IFO185      BLANK EXPECTED AS A DELIMITER NEAR OPERAND COLUMN 49
   564  IFO078      UNDEFINED OP CODE
   570  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   571  IFO197      *** MNOTE ***
   573  IFO078      UNDEFINED OP CODE
   574  IFO078      UNDEFINED OP CODE
   575  IFO078      UNDEFINED OP CODE
   576  IFO078      UNDEFINED OP CODE
   577  IFO078      UNDEFINED OP CODE
   578  IFO078      UNDEFINED OP CODE
   579  IFO078      UNDEFINED OP CODE
   580  IFO078      UNDEFINED OP CODE
   581  IFO078      UNDEFINED OP CODE
   587  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
1                                                  ASSEMBLER DIAGNOSTICS AND STATISTICS                         PAGE   39
-STMT  ERROR CODE   MESSAGE                                                                       ASM 0201 06.35 09/07/26
0  588  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
   589  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
   590  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   591  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   591  IFO108      CHARACTER STRING USED AS AN ARITHMETIC TERM CONTAINS NON-DECIMAL CHARACTERS
   592  IFO197      *** MNOTE ***
   592  IFO185      BLANK EXPECTED AS A DELIMITER NEAR OPERAND COLUMN 49
   594  IFO078      UNDEFINED OP CODE
   595  IFO078      UNDEFINED OP CODE
   596  IFO078      UNDEFINED OP CODE
   597  IFO078      UNDEFINED OP CODE
   598  IFO078      UNDEFINED OP CODE
   599  IFO078      UNDEFINED OP CODE
   600  IFO078      UNDEFINED OP CODE
   601  IFO078      UNDEFINED OP CODE
   602  IFO078      UNDEFINED OP CODE
   608  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   609  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
   610  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
   611  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   612  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   612  IFO108      CHARACTER STRING USED AS AN ARITHMETIC TERM CONTAINS NON-DECIMAL CHARACTERS
   613  IFO197      *** MNOTE ***
   613  IFO185      BLANK EXPECTED AS A DELIMITER NEAR OPERAND COLUMN 49
   615  IFO078      UNDEFINED OP CODE
   616  IFO078      UNDEFINED OP CODE
   617  IFO078      UNDEFINED OP CODE
   618  IFO078      UNDEFINED OP CODE
   619  IFO078      UNDEFINED OP CODE
   620  IFO078      UNDEFINED OP CODE
   621  IFO078      UNDEFINED OP CODE
   622  IFO078      UNDEFINED OP CODE
   623  IFO078      UNDEFINED OP CODE
   629  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   630  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
   631  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
   632  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   633  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   633  IFO108      CHARACTER STRING USED AS AN ARITHMETIC TERM CONTAINS NON-DECIMAL CHARACTERS
   634  IFO197      *** MNOTE ***
   634  IFO185      BLANK EXPECTED AS A DELIMITER NEAR OPERAND COLUMN 49
   636  IFO078      UNDEFINED OP CODE
   637  IFO078      UNDEFINED OP CODE
   638  IFO078      UNDEFINED OP CODE
   639  IFO078      UNDEFINED OP CODE
   640  IFO078      UNDEFINED OP CODE
   641  IFO078      UNDEFINED OP CODE
   642  IFO078      UNDEFINED OP CODE
   643  IFO078      UNDEFINED OP CODE
   644  IFO078      UNDEFINED OP CODE
   650  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   651  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
   652  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
   653  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   654  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
1                                                  ASSEMBLER DIAGNOSTICS AND STATISTICS                         PAGE   40
-STMT  ERROR CODE   MESSAGE                                                                       ASM 0201 06.35 09/07/26
0  654  IFO108      CHARACTER STRING USED AS AN ARITHMETIC TERM CONTAINS NON-DECIMAL CHARACTERS
   655  IFO197      *** MNOTE ***
   655  IFO185      BLANK EXPECTED AS A DELIMITER NEAR OPERAND COLUMN 49
   657  IFO078      UNDEFINED OP CODE
   658  IFO078      UNDEFINED OP CODE
   659  IFO078      UNDEFINED OP CODE
   660  IFO078      UNDEFINED OP CODE
   661  IFO078      UNDEFINED OP CODE
   662  IFO078      UNDEFINED OP CODE
   663  IFO078      UNDEFINED OP CODE
   664  IFO078      UNDEFINED OP CODE
   665  IFO078      UNDEFINED OP CODE
   671  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   672  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
   673  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
   674  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   675  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   675  IFO108      CHARACTER STRING USED AS AN ARITHMETIC TERM CONTAINS NON-DECIMAL CHARACTERS
   676  IFO197      *** MNOTE ***
   676  IFO185      BLANK EXPECTED AS A DELIMITER NEAR OPERAND COLUMN 49
   678  IFO078      UNDEFINED OP CODE
   679  IFO078      UNDEFINED OP CODE
   680  IFO078      UNDEFINED OP CODE
   681  IFO078      UNDEFINED OP CODE
   682  IFO078      UNDEFINED OP CODE
   683  IFO078      UNDEFINED OP CODE
   684  IFO078      UNDEFINED OP CODE
   685  IFO078      UNDEFINED OP CODE
   686  IFO078      UNDEFINED OP CODE
   692  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   693  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
   694  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
   695  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   696  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   696  IFO108      CHARACTER STRING USED AS AN ARITHMETIC TERM CONTAINS NON-DECIMAL CHARACTERS
   697  IFO197      *** MNOTE ***
   697  IFO185      BLANK EXPECTED AS A DELIMITER NEAR OPERAND COLUMN 49
   699  IFO078      UNDEFINED OP CODE
   700  IFO078      UNDEFINED OP CODE
   701  IFO078      UNDEFINED OP CODE
   702  IFO078      UNDEFINED OP CODE
   703  IFO078      UNDEFINED OP CODE
   704  IFO078      UNDEFINED OP CODE
   705  IFO078      UNDEFINED OP CODE
   706  IFO078      UNDEFINED OP CODE
   707  IFO078      UNDEFINED OP CODE
   713  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   714  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
   715  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
   716  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   717  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   717  IFO108      CHARACTER STRING USED AS AN ARITHMETIC TERM CONTAINS NON-DECIMAL CHARACTERS
   718  IFO197      *** MNOTE ***
   718  IFO185      BLANK EXPECTED AS A DELIMITER NEAR OPERAND COLUMN 49
   720  IFO078      UNDEFINED OP CODE
1                                                  ASSEMBLER DIAGNOSTICS AND STATISTICS                         PAGE   41
-STMT  ERROR CODE   MESSAGE                                                                       ASM 0201 06.35 09/07/26
0  721  IFO078      UNDEFINED OP CODE
   722  IFO078      UNDEFINED OP CODE
   723  IFO078      UNDEFINED OP CODE
   724  IFO078      UNDEFINED OP CODE
   725  IFO078      UNDEFINED OP CODE
   726  IFO078      UNDEFINED OP CODE
   727  IFO078      UNDEFINED OP CODE
   728  IFO078      UNDEFINED OP CODE
   734  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   735  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
   736  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
   737  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   738  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   738  IFO108      CHARACTER STRING USED AS AN ARITHMETIC TERM CONTAINS NON-DECIMAL CHARACTERS
   739  IFO197      *** MNOTE ***
   739  IFO185      BLANK EXPECTED AS A DELIMITER NEAR OPERAND COLUMN 49
   741  IFO078      UNDEFINED OP CODE
   742  IFO078      UNDEFINED OP CODE
   743  IFO078      UNDEFINED OP CODE
   744  IFO078      UNDEFINED OP CODE
   745  IFO078      UNDEFINED OP CODE
   746  IFO078      UNDEFINED OP CODE
   747  IFO078      UNDEFINED OP CODE
   748  IFO078      UNDEFINED OP CODE
   749  IFO078      UNDEFINED OP CODE
   755  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   756  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
   757  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
   758  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   759  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   759  IFO108      CHARACTER STRING USED AS AN ARITHMETIC TERM CONTAINS NON-DECIMAL CHARACTERS
   760  IFO197      *** MNOTE ***
   760  IFO185      BLANK EXPECTED AS A DELIMITER NEAR OPERAND COLUMN 49
   762  IFO078      UNDEFINED OP CODE
   768  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   769  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
   770  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
   771  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   772  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   772  IFO108      CHARACTER STRING USED AS AN ARITHMETIC TERM CONTAINS NON-DECIMAL CHARACTERS
   773  IFO197      *** MNOTE ***
   773  IFO185      BLANK EXPECTED AS A DELIMITER NEAR OPERAND COLUMN 49
   775  IFO078      UNDEFINED OP CODE
   776  IFO078      UNDEFINED OP CODE
   777  IFO078      UNDEFINED OP CODE
   778  IFO078      UNDEFINED OP CODE
   779  IFO078      UNDEFINED OP CODE
   780  IFO078      UNDEFINED OP CODE
   781  IFO078      UNDEFINED OP CODE
   782  IFO078      UNDEFINED OP CODE
   783  IFO078      UNDEFINED OP CODE
   789  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   790  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
   791  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
   792  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
1                                                  ASSEMBLER DIAGNOSTICS AND STATISTICS                         PAGE   42
-STMT  ERROR CODE   MESSAGE                                                                       ASM 0201 06.35 09/07/26
0  793  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   793  IFO108      CHARACTER STRING USED AS AN ARITHMETIC TERM CONTAINS NON-DECIMAL CHARACTERS
   794  IFO197      *** MNOTE ***
   794  IFO185      BLANK EXPECTED AS A DELIMITER NEAR OPERAND COLUMN 49
   796  IFO078      UNDEFINED OP CODE
   797  IFO078      UNDEFINED OP CODE
   798  IFO078      UNDEFINED OP CODE
   799  IFO078      UNDEFINED OP CODE
   800  IFO078      UNDEFINED OP CODE
   801  IFO078      UNDEFINED OP CODE
   802  IFO078      UNDEFINED OP CODE
   808  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   809  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
   810  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
   811  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   812  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   812  IFO108      CHARACTER STRING USED AS AN ARITHMETIC TERM CONTAINS NON-DECIMAL CHARACTERS
   813  IFO197      *** MNOTE ***
   813  IFO185      BLANK EXPECTED AS A DELIMITER NEAR OPERAND COLUMN 49
   815  IFO078      UNDEFINED OP CODE
   816  IFO078      UNDEFINED OP CODE
   817  IFO078      UNDEFINED OP CODE
   818  IFO078      UNDEFINED OP CODE
   819  IFO078      UNDEFINED OP CODE
   820  IFO078      UNDEFINED OP CODE
   821  IFO078      UNDEFINED OP CODE
   827  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   828  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
   829  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
   830  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   831  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   831  IFO108      CHARACTER STRING USED AS AN ARITHMETIC TERM CONTAINS NON-DECIMAL CHARACTERS
   832  IFO197      *** MNOTE ***
   832  IFO185      BLANK EXPECTED AS A DELIMITER NEAR OPERAND COLUMN 49
   834  IFO078      UNDEFINED OP CODE
