ASSEMBLER DIAGNOSTICS AND STATISTICS                         PAGE   34
   893  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
   896  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   897  IFO197      *** MNOTE ***
   901  IFO078      UNDEFINED OP CODE
   906  IFO078      UNDEFINED OP CODE
1                                                  ASSEMBLER DIAGNOSTICS AND STATISTICS                         PAGE   40
-STMT  ERROR CODE   MESSAGE                                                                       ASM 0201 13.31 09/09/26
0  909  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
   912  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   913  IFO197      *** MNOTE ***
   917  IFO078      UNDEFINED OP CODE
   919  IFO078      UNDEFINED OP CODE
   922  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
   925  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   926  IFO197      *** MNOTE ***
   930  IFO078      UNDEFINED OP CODE
   932  IFO078      UNDEFINED OP CODE
   935  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
   938  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   939  IFO197      *** MNOTE ***
   943  IFO078      UNDEFINED OP CODE
   945  IFO078      UNDEFINED OP CODE
   948  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
   951  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   952  IFO197      *** MNOTE ***
   956  IFO078      UNDEFINED OP CODE
   958  IFO078      UNDEFINED OP CODE
   961  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
   964  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   965  IFO197      *** MNOTE ***
   969  IFO078      UNDEFINED OP CODE
   971  IFO078      UNDEFINED OP CODE
   974  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
   977  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   978  IFO197      *** MNOTE ***
   982  IFO078      UNDEFINED OP CODE
   984  IFO078      UNDEFINED OP CODE
   987  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
   990  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
   991  IFO197      *** MNOTE ***
   995  IFO078      UNDEFINED OP CODE
   997  IFO078      UNDEFINED OP CODE
  1000  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1003  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1004  IFO197      *** MNOTE ***
  1008  IFO078      UNDEFINED OP CODE
  1012  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1015  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1016  IFO197      *** MNOTE ***
  1018  IFO078      UNDEFINED OP CODE
  1022  IFO078      UNDEFINED OP CODE
  1030  IFO078      UNDEFINED OP CODE
  1033  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1036  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1037  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1038  IFO197      *** MNOTE ***
  1042  IFO078      UNDEFINED OP CODE
  1053  IFO078      UNDEFINED OP CODE
  1056  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1059  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1060  IFO197      *** MNOTE ***
  1064  IFO078      UNDEFINED OP CODE
1                                                  ASSEMBLER DIAGNOSTICS AND STATISTICS                         PAGE   41
-STMT  ERROR CODE   MESSAGE                                                                       ASM 0201 13.31 09/09/26
0 1070  IFO234      PREMATURE END OF EXPRESSION NEAR OPERAND COLUMN 13
  1071  IFO234      PREMATURE END OF EXPRESSION NEAR OPERAND COLUMN 22
  1074  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1077  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1078  IFO197      *** MNOTE ***
  1080  IFO078      UNDEFINED OP CODE
0NUMBER OF STATEMENTS FLAGGED IN THIS ASSEMBLY =   289
 HIGHEST SEVERITY WAS   12
 OPTIONS FOR THIS ASSEMBLY
   ALIGN, ALOGIC, BUFSIZE(STD), NODECK, ESD, FLAG(0), LINECOUNT(55), LIST, NOMCALL, YFLAG, WORKSIZE(2097152)
   NOMLOGIC, NONUMBER, NOOBJECT, NORENT, RLD, NOSTMT, NOLIBMAC, NOTERMINAL, NOTEST, XREF(SHORT)
   SYSPARM()
 WORK FILE BUFFER SIZE/NUMBER =19066/ 1
 TOTAL RECORDS READ FROM SYSTEM INPUT        381
 TOTAL RECORDS READ FROM SYSTEM LIBRARY     1197
 TOTAL RECORDS PUNCHED                         0
 TOTAL RECORDS PRINTED                      1937
