ASSEMBLER DIAGNOSTICS AND STATISTICS                         PAGE   44
  1216  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1219  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1220  IFO197      *** MNOTE ***
  1224  IFO078      UNDEFINED OP CODE
  1233  IFO234      PREMATURE END OF EXPRESSION NEAR OPERAND COLUMN 15
1                                                  ASSEMBLER DIAGNOSTICS AND STATISTICS                         PAGE   50
-STMT  ERROR CODE   MESSAGE                                                                       ASM 0201 13.31 09/09/26
0 1234  IFO234      PREMATURE END OF EXPRESSION NEAR OPERAND COLUMN 23
  1237  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1240  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1241  IFO197      *** MNOTE ***
  1245  IFO078      UNDEFINED OP CODE
  1246  IFO108      CHARACTER STRING USED AS AN ARITHMETIC TERM CONTAINS NON-DECIMAL CHARACTERS
  1248  IFO188      E IS AN UNDEFINED SYMBOL
  1249  IFO108      CHARACTER STRING USED AS AN ARITHMETIC TERM CONTAINS NON-DECIMAL CHARACTERS
  1252  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1255  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1256  IFO197      *** MNOTE ***
  1260  IFO078      UNDEFINED OP CODE
  1273  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1276  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1277  IFO197      *** MNOTE ***
  1281  IFO078      UNDEFINED OP CODE
  1288  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1291  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1292  IFO197      *** MNOTE ***
  1296  IFO078      UNDEFINED OP CODE
  1306  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1309  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1310  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1311  IFO197      *** MNOTE ***
  1315  IFO078      UNDEFINED OP CODE
  1326  IFO078      UNDEFINED OP CODE
  1327  IFO078      UNDEFINED OP CODE
  1328  IFO078      UNDEFINED OP CODE
  1329  IFO078      UNDEFINED OP CODE
  1332  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1335  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1336  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1337  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1338  IFO197      *** MNOTE ***
  1342  IFO078      UNDEFINED OP CODE
  1344  IFO078      UNDEFINED OP CODE
  1345  IFO078      UNDEFINED OP CODE
  1346  IFO078      UNDEFINED OP CODE
  1347  IFO078      UNDEFINED OP CODE
  1350  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1353  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1354  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1355  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1356  IFO197      *** MNOTE ***
  1360  IFO078      UNDEFINED OP CODE
  1362  IFO078      UNDEFINED OP CODE
  1363  IFO078      UNDEFINED OP CODE
  1364  IFO078      UNDEFINED OP CODE
  1365  IFO078      UNDEFINED OP CODE
  1368  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1371  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1372  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1373  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1374  IFO197      *** MNOTE ***
  1378  IFO078      UNDEFINED OP CODE
1                                                  ASSEMBLER DIAGNOSTICS AND STATISTICS                         PAGE   51
-STMT  ERROR CODE   MESSAGE                                                                       ASM 0201 13.31 09/09/26
0 1380  IFO078      UNDEFINED OP CODE
  1381  IFO078      UNDEFINED OP CODE
  1382  IFO078      UNDEFINED OP CODE
  1383  IFO078      UNDEFINED OP CODE
  1386  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1389  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1390  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1391  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1392  IFO197      *** MNOTE ***
  1396  IFO078      UNDEFINED OP CODE
  1398  IFO078      UNDEFINED OP CODE
  1399  IFO078      UNDEFINED OP CODE
  1400  IFO078      UNDEFINED OP CODE
  1401  IFO078      UNDEFINED OP CODE
  1404  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1407  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1408  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1409  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1410  IFO197      *** MNOTE ***
  1414  IFO078      UNDEFINED OP CODE
  1416  IFO078      UNDEFINED OP CODE
  1417  IFO078      UNDEFINED OP CODE
  1418  IFO078      UNDEFINED OP CODE
  1419  IFO078      UNDEFINED OP CODE
  1422  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1425  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1426  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1427  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1428  IFO197      *** MNOTE ***
  1432  IFO078      UNDEFINED OP CODE
  1434  IFO078      UNDEFINED OP CODE
  1435  IFO078      UNDEFINED OP CODE
  1436  IFO078      UNDEFINED OP CODE
  1437  IFO078      UNDEFINED OP CODE
  1440  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1443  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1444  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1445  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1446  IFO197      *** MNOTE ***
  1450  IFO078      UNDEFINED OP CODE
  1455  IFO078      UNDEFINED OP CODE
  1456  IFO078      UNDEFINED OP CODE
  1459  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1462  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1463  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1464  IFO197      *** MNOTE ***
  1468  IFO078      UNDEFINED OP CODE
  1478  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1481  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1482  IFO197      *** MNOTE ***
  1486  IFO078      UNDEFINED OP CODE
  1494  IFO078      UNDEFINED OP CODE
  1495  IFO078      UNDEFINED OP CODE
  1496  IFO078      UNDEFINED OP CODE
  1499  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
1                                                  ASSEMBLER DIAGNOSTICS AND STATISTICS                         PAGE   52
-STMT  ERROR CODE   MESSAGE                                                                       ASM 0201 13.31 09/09/26
0 1502  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1503  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1504  IFO197      *** MNOTE ***
  1508  IFO078      UNDEFINED OP CODE
  1515  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1518  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1519  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1520  IFO197      *** MNOTE ***
  1524  IFO078      UNDEFINED OP CODE
  1535  IFO078      UNDEFINED OP CODE
  1536  IFO078      UNDEFINED OP CODE
  1537  IFO078      UNDEFINED OP CODE
  1538  IFO078      UNDEFINED OP CODE
  1540  IFO234      PREMATURE END OF EXPRESSION NEAR OPERAND COLUMN 15
  1541  IFO234      PREMATURE END OF EXPRESSION NEAR OPERAND COLUMN 21
  1542  IFO078      UNDEFINED OP CODE
  1545  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1548  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1549  IFO197      *** MNOTE ***
  1553  IFO078      UNDEFINED OP CODE
  1562  IFO234      PREMATURE END OF EXPRESSION NEAR OPERAND COLUMN 14
  1563  IFO234      PREMATURE END OF EXPRESSION NEAR OPERAND COLUMN 23
  1564  IFO078      UNDEFINED OP CODE
  1567  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1570  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1571  IFO197      *** MNOTE ***
  1575  IFO078      UNDEFINED OP CODE
  1583  IFO078      UNDEFINED OP CODE
  1586  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1589  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1590  IFO197      *** MNOTE ***
  1594  IFO078      UNDEFINED OP CODE
  1604  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1607  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1608  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1609  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1610  IFO197      *** MNOTE ***
  1614  IFO078      UNDEFINED OP CODE
  1625  IFO078      UNDEFINED OP CODE
  1626  IFO078      UNDEFINED OP CODE
  1627  IFO078      UNDEFINED OP CODE
  1628  IFO078      UNDEFINED OP CODE
  1631  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1634  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1635  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1636  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1637  IFO197      *** MNOTE ***
  1641  IFO078      UNDEFINED OP CODE
  1646  IFO078      UNDEFINED OP CODE
  1647  IFO078      UNDEFINED OP CODE
  1648  IFO078      UNDEFINED OP CODE
  1649  IFO078      UNDEFINED OP CODE
  1652  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1655  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1656  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
1                                                  ASSEMBLER DIAGNOSTICS AND STATISTICS                         PAGE   53
-STMT  ERROR CODE   MESSAGE                                                                       ASM 0201 13.31 09/09/26
0 1657  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1658  IFO197      *** MNOTE ***
  1662  IFO078      UNDEFINED OP CODE
  1664  IFO078      UNDEFINED OP CODE
  1666  IFO234      PREMATURE END OF EXPRESSION NEAR OPERAND COLUMN 15
  1667  IFO234      PREMATURE END OF EXPRESSION NEAR OPERAND COLUMN 23
  1668  IFO078      UNDEFINED OP CODE
  1669  IFO078      UNDEFINED OP CODE
  1672  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1675  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1676  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1677  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1678  IFO197      *** MNOTE ***
  1682  IFO078      UNDEFINED OP CODE
  1684  IFO078      UNDEFINED OP CODE
  1686  IFO234      PREMATURE END OF EXPRESSION NEAR OPERAND COLUMN 15
  1687  IFO234      PREMATURE END OF EXPRESSION NEAR OPERAND COLUMN 23
  1688  IFO078      UNDEFINED OP CODE
  1689  IFO078      UNDEFINED OP CODE
  1692  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1695  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1696  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1697  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1698  IFO197      *** MNOTE ***
  1702  IFO078      UNDEFINED OP CODE
  1704  IFO078      UNDEFINED OP CODE
  1706  IFO234      PREMATURE END OF EXPRESSION NEAR OPERAND COLUMN 15
  1707  IFO234      PREMATURE END OF EXPRESSION NEAR OPERAND COLUMN 23
  1708  IFO078      UNDEFINED OP CODE
  1709  IFO078      UNDEFINED OP CODE
  1712  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1715  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1716  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1717  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1718  IFO197      *** MNOTE ***
  1722  IFO078      UNDEFINED OP CODE
  1724  IFO078      UNDEFINED OP CODE
  1726  IFO234      PREMATURE END OF EXPRESSION NEAR OPERAND COLUMN 15
  1727  IFO234      PREMATURE END OF EXPRESSION NEAR OPERAND COLUMN 23
  1728  IFO078      UNDEFINED OP CODE
  1729  IFO078      UNDEFINED OP CODE
  1732  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1735  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1736  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1737  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1738  IFO197      *** MNOTE ***
  1742  IFO078      UNDEFINED OP CODE
  1750  IFO078      UNDEFINED OP CODE
  1751  IFO078      UNDEFINED OP CODE
  1754  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1757  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1758  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1759  IFO197      *** MNOTE ***
  1763  IFO078      UNDEFINED OP CODE
  1768  IFO078      UNDEFINED OP CODE
1                                                  ASSEMBLER DIAGNOSTICS AND STATISTICS                         PAGE   54
-STMT  ERROR CODE   MESSAGE                                                                       ASM 0201 13.31 09/09/26
0 1769  IFO078      UNDEFINED OP CODE
  1772  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1775  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1776  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 3
  1777  IFO197      *** MNOTE ***
  1781  IFO078      UNDEFINED OP CODE
  1793  IFO234      PREMATURE END OF EXPRESSION NEAR OPERAND COLUMN 15
  1794  IFO234      PREMATURE END OF EXPRESSION NEAR OPERAND COLUMN 23
  1797  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1800  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1801  IFO197      *** MNOTE ***
  1805  IFO078      UNDEFINED OP CODE
  1806  IFO108      CHARACTER STRING USED AS AN ARITHMETIC TERM CONTAINS NON-DECIMAL CHARACTERS
  1808  IFO188      E IS AN UNDEFINED SYMBOL
  1809  IFO108      CHARACTER STRING USED AS AN ARITHMETIC TERM CONTAINS NON-DECIMAL CHARACTERS
  1812  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1815  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1816  IFO197      *** MNOTE ***
  1820  IFO078      UNDEFINED OP CODE
  1833  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1836  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1837  IFO197      *** MNOTE ***
  1841  IFO078      UNDEFINED OP CODE
  1848  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1851  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1852  IFO197      *** MNOTE ***
  1856  IFO078      UNDEFINED OP CODE
  1864  IFO078      UNDEFINED OP CODE
  1867  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1870  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1871  IFO197      *** MNOTE ***
  1875  IFO078      UNDEFINED OP CODE
  1880  IFO078      UNDEFINED OP CODE
  1883  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1886  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1887  IFO197      *** MNOTE ***
  1891  IFO078      UNDEFINED OP CODE
  1895  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1898  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1899  IFO197      *** MNOTE ***
  1903  IFO078      UNDEFINED OP CODE
  1908  IFO078      UNDEFINED OP CODE
  1911  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1914  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1915  IFO197      *** MNOTE ***
  1919  IFO078      UNDEFINED OP CODE
  1924  IFO078      UNDEFINED OP CODE
  1927  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1930  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1931  IFO197      *** MNOTE ***
  1935  IFO078      UNDEFINED OP CODE
  1937  IFO078      UNDEFINED OP CODE
  1940  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1943  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1944  IFO197      *** MNOTE ***
1                                                  ASSEMBLER DIAGNOSTICS AND STATISTICS                         PAGE   55
-STMT  ERROR CODE   MESSAGE                                                                       ASM 0201 13.31 09/09/26
0 1948  IFO078      UNDEFINED OP CODE
  1953  IFO078      UNDEFINED OP CODE
  1956  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1959  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1960  IFO197      *** MNOTE ***
  1964  IFO078      UNDEFINED OP CODE
  1971  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1974  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1975  IFO197      *** MNOTE ***
  1979  IFO078      UNDEFINED OP CODE
  1984  IFO078      UNDEFINED OP CODE
  1987  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  1990  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  1991  IFO197      *** MNOTE ***
  1995  IFO078      UNDEFINED OP CODE
  2000  IFO078      UNDEFINED OP CODE
  2003  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  2006  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  2007  IFO197      *** MNOTE ***
  2011  IFO078      UNDEFINED OP CODE
  2013  IFO078      UNDEFINED OP CODE
  2016  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  2019  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  2020  IFO197      *** MNOTE ***
  2024  IFO078      UNDEFINED OP CODE
  2029  IFO078      UNDEFINED OP CODE
  2032  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  2035  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  2036  IFO197      *** MNOTE ***
  2040  IFO078      UNDEFINED OP CODE
  2047  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  2050  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  2051  IFO197      *** MNOTE ***
  2055  IFO078      UNDEFINED OP CODE
  2063  IFO078      UNDEFINED OP CODE
  2064  IFO078      UNDEFINED OP CODE
  2065  IFO078      UNDEFINED OP CODE
  2066  IFO078      UNDEFINED OP CODE
  2067  IFO078      UNDEFINED OP CODE
  2068  IFO078      UNDEFINED OP CODE
  2071  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  2074  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  2075  IFO197      *** MNOTE ***
  2079  IFO078      UNDEFINED OP CODE
  2084  IFO078      UNDEFINED OP CODE
  2085  IFO078      UNDEFINED OP CODE
  2086  IFO078      UNDEFINED OP CODE
  2087  IFO078      UNDEFINED OP CODE
  2088  IFO078      UNDEFINED OP CODE
  2089  IFO078      UNDEFINED OP CODE
  2092  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  2095  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  2096  IFO197      *** MNOTE ***
  2100  IFO078      UNDEFINED OP CODE
  2102  IFO078      UNDEFINED OP CODE
1                                                  ASSEMBLER DIAGNOSTICS AND STATISTICS                         PAGE   56
-STMT  ERROR CODE   MESSAGE                                                                       ASM 0201 13.31 09/09/26
0 2103  IFO078      UNDEFINED OP CODE
  2104  IFO078      UNDEFINED OP CODE
  2105  IFO078      UNDEFINED OP CODE
  2106  IFO078      UNDEFINED OP CODE
  2107  IFO078      UNDEFINED OP CODE
  2110  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  2113  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  2114  IFO197      *** MNOTE ***
  2118  IFO078      UNDEFINED OP CODE
  2120  IFO078      UNDEFINED OP CODE
  2121  IFO078      UNDEFINED OP CODE
  2122  IFO078      UNDEFINED OP CODE
  2123  IFO078      UNDEFINED OP CODE
  2124  IFO078      UNDEFINED OP CODE
  2125  IFO078      UNDEFINED OP CODE
  2128  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  2131  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  2132  IFO197      *** MNOTE ***
  2136  IFO078      UNDEFINED OP CODE
  2138  IFO078      UNDEFINED OP CODE
  2139  IFO078      UNDEFINED OP CODE
  2140  IFO078      UNDEFINED OP CODE
  2141  IFO078      UNDEFINED OP CODE
  2142  IFO078      UNDEFINED OP CODE
  2143  IFO078      UNDEFINED OP CODE
  2146  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  2149  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  2150  IFO197      *** MNOTE ***
  2154  IFO078      UNDEFINED OP CODE
  2159  IFO078      UNDEFINED OP CODE
  2160  IFO078      UNDEFINED OP CODE
  2161  IFO078      UNDEFINED OP CODE
  2162  IFO078      UNDEFINED OP CODE
  2163  IFO078      UNDEFINED OP CODE
  2166  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  2169  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  2170  IFO197      *** MNOTE ***
  2174  IFO078      UNDEFINED OP CODE
  2182  IFO209      ADDRESSABILITY ERROR- BASE AND DISPLACEMENT CANNOT BE RESOLVED AND ARE SET TO 0
  2185  IFO236      ILLEGAL CHARACTER IN EXPRESSION NEAR OPERAND COLUMN 5
  2186  IFO197      *** MNOTE ***
  2188  IFO078      UNDEFINED OP CODE
1                                                  ASSEMBLER DIAGNOSTICS AND STATISTICS                         PAGE   57
-                                                                                                 ASM 0201 13.31 09/09/26
0NUMBER OF STATEMENTS FLAGGED IN THIS ASSEMBLY =   618
 HIGHEST SEVERITY WAS   12
 OPTIONS FOR THIS ASSEMBLY
   ALIGN, ALOGIC, BUFSIZE(STD), NODECK, ESD, FLAG(0), LINECOUNT(55), LIST, NOMCALL, YFLAG, WORKSIZE(2097152)
   NOMLOGIC, NONUMBER, NOOBJECT, NORENT, RLD, NOSTMT, NOLIBMAC, NOTERMINAL, NOTEST, XREF(SHORT)
   SYSPARM()
 WORK FILE BUFFER SIZE/NUMBER =19066/ 1
