module	before	after
BNGC3270	bytes	cards
BNGT3270	cards	bytes
IEESA03D	bytes	identical
IEESD03D	cards	identical
IEESE03D	cards	identical
IEESF03D	bytes	identical
IEESG03D	bytes	identical
IEESH03D	cards	identical
IEESI03D	cards	identical
IEESK03D	cards	identical
IEESL03D	bytes	identical
IEESQ03D	bytes	identical
IEESR03D	cards	identical
IEESZ03D	bytes	identical
IEEZA03D	bytes	identical
IEEZJ03D	bytes	identical
IFNX3N	cards	bytes
