module	before	after
IEDQXB	cards	bytes
IEEMB812	bytes	identical
IEFAB469	bytes	identical
IEFAB4EF	bytes	identical
IEFAB4F4	bytes	identical
IEFAB4F5	bytes	identical
IEFIB620	bytes	identical
IEFICPUA	bytes	identical
IFDOLT46	bytes	identical
IGX00013	bytes	identical
IGX00014	bytes	identical
IKJEES75	bytes	identical
IRBMFMFC	bytes	identical
IRBMFTMA	bytes	identical
