module	before	after
HEWLFFNL	bytes	identical
HMASMAR3	bytes	identical
IDA019C1	bytes	identical
IDA019R4	bytes	identical
IDA019RU	bytes	identical
IDA019RY	bytes	identical
IEAVSOUT	bytes	identical
IEEVDCCR	bytes	identical
IGG019GC	bytes	identical
IGG019GD	bytes	identical
